id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
30134,SUD-2011-1-812-7,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-06-08 ""More die in Sudan's Kadugli clashes: UN",,,,,1,Kadugli town,"Kadugli, capital of South Kordofan",Southern Kordofan state,Kadugli district,11.016667,29.716667,POINT (29.716667 11.016667),145860,Sudan,625,Africa,1,2,2011-06-07 00:00:00.000,2011-06-08 00:00:00.000,0,0,0,2,2,2,2,625,
30135,SUD-2011-1-812-8,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-06-08 ""Deadly clashes across Sudan oil state: UN",,,,,1,Kadugli town,"Kadugli, capital of South Kordofan",Southern Kordofan state,Kadugli district,11.016667,29.716667,POINT (29.716667 11.016667),145860,Sudan,625,Africa,1,2,2011-06-07 00:00:00.000,2011-06-08 00:00:00.000,0,0,0,2,2,2,2,625,
30136,SUD-2011-1-812-10,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Sudan Democracy First Group 2011-06-15 ""FIRST WEEK: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" ETHNIC CLEANSING ONCE AGAIN: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" http://www.girifna.com/blog-girifna/?p=3005 AND Agence France-Presse (AFP) 2011-06-14 ""Ethnic cleansing of Nuba people in Sudan: report",,,,,3,Dilling district,"Dilling, South Kordofan",Southern Kordofan state,Dilling district,12.050000,29.650000,POINT (29.65 12.05),147300,Sudan,625,Africa,1,1,2011-06-08 00:00:00.000,2011-06-08 00:00:00.000,0,0,0,28,28,28,28,625,
30126,SUD-2011-1-812-11,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Sudan Democracy First Group 2011-06-15 ""FIRST WEEK: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" ETHNIC CLEANSING ONCE AGAIN: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" http://www.girifna.com/blog-girifna/?p=3005 AND Agence France-Presse (AFP) 2011-06-14 ""Ethnic cleansing of Nuba people in Sudan: report",,,,,4,Southern Kordofan state,"Korongo Abdullah, South Kordofan",Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,2011-06-08 00:00:00.000,2011-06-08 00:00:00.000,0,0,0,5,5,5,5,625,
30127,SUD-2011-1-812-12,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Sudan Democracy First Group 2011-06-15 ""FIRST WEEK: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" ETHNIC CLEANSING ONCE AGAIN: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" http://www.girifna.com/blog-girifna/?p=3005 AND Agence France-Presse (AFP) 2011-06-14 ""Ethnic cleansing of Nuba people in Sudan: report",,,,,1,Shatt village,"Shat, South Kordofan",Southern Kordofan state,Abyei district,10.950000,27.550000,POINT (27.55 10.95),145136,Sudan,625,Africa,1,1,2011-06-08 00:00:00.000,2011-06-08 00:00:00.000,0,0,0,13,13,13,13,625,
30019,SUD-2011-1-812-9,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Sudan Democracy First Group 2011-06-15 ""FIRST WEEK: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" ETHNIC CLEANSING ONCE AGAIN: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" http://www.girifna.com/blog-girifna/?p=3005 AND Agence France-Presse (AFP) 2011-06-14 ""Ethnic cleansing of Nuba people in Sudan: report",,,,,1,Buram town,"Buram, South Kordofan",Southern Kordofan state,Kadugli district,10.619529,29.966789,POINT (29.966789 10.6195299),145140,Sudan,625,Africa,1,1,2011-06-08 00:00:00.000,2011-06-08 00:00:00.000,0,0,6,0,6,6,6,625,
29917,SUD-2011-1-812-14,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Sudan Democracy First Group 2011-06-15 ""FIRST WEEK: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" ETHNIC CLEANSING ONCE AGAIN: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" http://www.girifna.com/blog-girifna/?p=3005 AND Agence France-Presse (AFP) 2011-06-14 ""Ethnic cleansing of Nuba people in Sudan: report",,,,,4,Southern Kordofan state,"Keiga, South Kordofan",Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,2,2011-06-08 00:00:00.000,2011-06-09 00:00:00.000,0,0,4,0,4,4,4,625,
29867,SUD-2011-1-812-13,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Sudan Democracy First Group 2011-06-15 ""FIRST WEEK: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" ETHNIC CLEANSING ONCE AGAIN: SOUTHERN KORDOFAN/NUBA MOUNTAINS"" http://www.girifna.com/blog-girifna/?p=3005 AND Agence France-Presse (AFP) 2011-06-14 ""Ethnic cleansing of Nuba people in Sudan: report",,,,,4,Southern Kordofan state,"Taloid, South Kordofan",Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,2011-06-09 00:00:00.000,2011-06-09 00:00:00.000,0,0,0,10,10,10,10,625,
30137,SUD-2011-1-812-15,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"All Africa 2011-06-09 ""SPLM Says 17 Killed in North Sudan Army's ""Attack"" in South Kordofan",,,,,1,Kadugli town,"Kadugli, capital of South Kordofan",Southern Kordofan state,Kadugli district,11.016667,29.716667,POINT (29.716667 11.016667),145860,Sudan,625,Africa,1,1,2011-06-09 00:00:00.000,2011-06-09 00:00:00.000,0,0,0,0,0,17,0,625,
30159,SUD-2011-1-812-42,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"HRW 2011-08-30 ""Sudan: Southern Kordofan Civilians Tell of Air Strike Horror",,,,,4,Southern Kordofan state,,Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,5,2011-06-15 00:00:00.000,2011-08-30 00:00:00.000,0,0,2,0,2,2,2,625,
30144,SUD-2011-1-812-22,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"HRW 2011-08-30 ""Sudan: Southern Kordofan Civilians Tell of Air Strike Horror",,,,,1,Umm Serdeba village,"Um Sirdeeba, a village east of Kadugli",Southern Kordofan state,Kadugli district,11.000000,30.016667,POINT (30.016667 11),145861,Sudan,625,Africa,1,1,2011-06-19 00:00:00.000,2011-06-19 00:00:00.000,0,0,5,0,5,5,5,625,
30146,SUD-2011-1-812-25,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-06-26 ""Deadly air strikes in Sudan border state: UN",,,,,4,Southern Kordofan state,"Kauda, eastern and southern parts of South Kordofan's Nuba Mountains",Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,2011-06-22 00:00:00.000,2011-06-22 00:00:00.000,0,0,1,0,1,1,1,625,
30149,SUD-2011-1-812-27,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"All Africa 2011-06-29 ""Clergy Seek to Give Aid in South Kordofan"" AND HRW 2011-08-30 ""Sudan Southern Kordofan Civilians Tell of Air Strike Horror",,,,,4,Southern Kordofan state,in a market in Kurchi,Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,2011-06-26 00:00:00.000,2011-06-26 00:00:00.000,0,0,13,3,16,16,16,625,
30150,SUD-2011-1-812-28,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"HRW 2011-08-30 ""Sudan: Southern Kordofan Civilians Tell of Air Strike Horror",,,,,1,Umm Serdeba village,Um Sirdeeba,Southern Kordofan state,Kadugli district,11.000000,30.016667,POINT (30.016667 11),145861,Sudan,625,Africa,1,1,2011-06-26 00:00:00.000,2011-06-26 00:00:00.000,0,0,1,0,1,1,1,625,
30157,SUD-2011-1-812-33,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Associated Press (AP) 2011-07-05 ""Video shows spoils of war in Sudan's Nuba Mountains; fighters unwilling to concede to north""  AND All Africa 2011-07-05 ""NCP Denies Discord Over Addis Ababa Deal As SPLM Warns Against ScrAssociated Press (AP)ping It",,,,,1,Hamra locality,"El Hamra, about 25 miles (40 kilometers) from the state capital of Kadugli",Southern Kordofan state,Kadugli district,10.895670,29.893080,POINT (29.89308 10.89567),145140,Sudan,625,Africa,1,1,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,0,3,0,0,3,80,3,625,
30152,SUD-2011-1-812-34,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"HRW 2011-08-30 ""Sudan: Southern Kordofan Civilians Tell of Air Strike Horror",,,,,4,Southern Kordofan state,"Saraf Jamus, a village near Kurchi.",Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,2011-07-02 00:00:00.000,2011-07-02 00:00:00.000,0,0,2,0,2,2,2,625,
30175,SUD-2011-1-812-58,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Reuters 2011-09-04 ""UPDATE 1-Sudan says south-aligned group must end operations",,,,,4,Blue Nile state,Blue Nile,Blue Nile state,,12.000000,34.000000,POINT (34 12),147309,Sudan,625,Africa,2,2,2011-09-01 00:00:00.000,2011-09-04 00:00:00.000,0,0,0,11,11,11,11,625,
29932,SUD-2011-1-812-59,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Reuters 2011-09-06 ""More fighting in Sudan border area, key town quiet",,,,,4,Blue Nile state,Blue Nile,Blue Nile state,,12.000000,34.000000,POINT (34 12),147309,Sudan,625,Africa,2,2,2011-09-01 00:00:00.000,2011-09-06 00:00:00.000,0,0,0,1,1,1,1,625,
29941,SUD-2011-1-812-61,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-09-12 ""Sudan parliament okays Blue Nile military action",,,,,4,Blue Nile state,Blue Nile,Blue Nile state,,12.000000,34.000000,POINT (34 12),147309,Sudan,625,Africa,2,4,2011-09-01 00:00:00.000,2011-09-12 00:00:00.000,0,0,0,0,0,100,0,625,
29945,SUD-2011-1-812-64,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Reuters 2011-10-09 ""Sudan rebel chief urges govt to stop bombing civilians",,,,,4,Blue Nile state,Blue Nile,Blue Nile state,,12.000000,34.000000,POINT (34 12),147309,Sudan,625,Africa,2,5,2011-09-02 00:00:00.000,2011-10-09 00:00:00.000,0,0,0,0,0,68,0,625,
30179,SUD-2011-1-812-55,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-09-02 ""Fighting erupts in flashpoint Sudan border state",,,,,2,Kurmuk town,an area around the Blue Nile town of Kormok,Blue Nile state,El Kurmuk district,10.550000,34.283333,POINT (34.283333 10.55),145149,Sudan,625,Africa,1,1,2011-09-02 00:00:00.000,2011-09-02 00:00:00.000,0,0,4,0,4,4,4,625,
30173,SUD-2011-1-812-56,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-09-03 ""Sudan's embattled opposition vows resistance",,,,,1,Bau locality,"Bau, Bluie Nile",Blue Nile state,Bau district,11.333330,34.066670,POINT (34.06667 11.33333),145869,Sudan,625,Africa,1,1,2011-09-02 00:00:00.000,2011-09-02 00:00:00.000,0,0,1,0,1,1,1,625,
30174,SUD-2011-1-812-57,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-09-03 ""Sudan's embattled opposition vows resistance",,,,,1,Ad-Damazin town,Blue Nile state capital Al-Damazin,Blue Nile state,Ed Damazine district,11.789100,34.359200,POINT (34.3592 11.7891),146589,Sudan,625,Africa,1,1,2011-09-02 00:00:00.000,2011-09-02 00:00:00.000,0,4,0,0,4,4,4,625,
29940,SUD-2011-1-812-60,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Reuters 2011-09-07 ""UPDATE 3-U.S. urges end to Sudan fighting, new clashes break out",,,,,1,Bau locality,Bau south of the state capital Damazin,Blue Nile state,Bau district,11.333330,34.066670,POINT (34.06667 11.33333),145869,Sudan,625,Africa,1,1,2011-09-07 00:00:00.000,2011-09-07 00:00:00.000,2,0,0,0,2,2,2,625,
30170,SUD-2011-1-812-47,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-09-22 ""NGO worker, 12 soldiers killed in Sudan rebel attack: source"", Reuters 2011-09-22 ""UPDATE 2-New fighting in Sudan oil state, protest in east"", Agence France-Presse (AFP) 2011-09-22 ""eavy fighting in Sudan conflict state, 'dozens killed",,,,,1,Kurgul area,"checkpoint in the Kurgul area, around 35 kilometres (20 miles) south of Deleng",Southern Kordofan state,Dilling district,11.686752,29.764506,POINT (29.764506 11.686752),146580,Sudan,625,Africa,1,1,2011-09-22 00:00:00.000,2011-09-22 00:00:00.000,12,3,1,8,24,66,24,625,
30180,SUD-2011-1-812-62,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"All Africa 2011-11-09 ""Is U.S. Without Leverage in Confronting Khartoum Over Atrocity Crimes?' [analysis]",,,,,1,Meyas village,"Two hours north of Kurmuk, in Maiyas, village",Blue Nile state,El Kurmuk district,10.896000,34.346000,POINT (34.346 10.896),145149,Sudan,625,Africa,1,1,2011-10-02 00:00:00.000,2011-10-02 00:00:00.000,0,0,6,0,6,6,6,625,
30182,SUD-2011-1-812-65,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"All Africa 2011-10-09 ""SPLM-N Claims Gunning Down 30 Sudanese Soldiers",,,,,4,Blue Nile state,Khor Adrak in Blue,Blue Nile state,,12.000000,34.000000,POINT (34 12),147309,Sudan,625,Africa,1,1,2011-10-08 00:00:00.000,2011-10-08 00:00:00.000,0,0,0,0,0,30,0,625,
29923,SUD-2011-1-812-49,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Reuters 2011-10-26 ""Sudan says army seized rebel camp in border state",,,,,4,Southern Kordofan state,"close to the northwestern town of Talud, South Kordofan",Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,2011-10-26 00:00:00.000,2011-10-26 00:00:00.000,0,0,0,15,15,15,15,625,
30171,SUD-2011-1-812-50,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"All Africa 2011-10-31 ""SPLM-N - 22 Army Personnel Killed",,,,,4,Southern Kordofan state,"Um Shaitan locality of Dilami Khor al Haasal areas, five kilometers south of Kadugli.",Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,2011-10-29 00:00:00.000,2011-10-29 00:00:00.000,0,0,0,0,0,22,0,625,
30172,SUD-2011-1-812-51,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Reuters 2011-10-31 ""UPDATE 2-Sudan, rebels say fighting in southern oil state",,,,,3,Kadugli district,Teludi  (east of the provincial capital Kadugli),Southern Kordofan state,Kadugli district,11.000000,29.700000,POINT (29.7 11),145860,Sudan,625,Africa,1,1,2011-10-31 00:00:00.000,2011-10-31 00:00:00.000,0,5,0,0,5,5,5,625,
30176,SUD-2011-1-812-52,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-11-10 ""S.Sudan accuses Khartoum of deadly air strike on camp",,,,,4,Southern Kordofan state,"Talodi, South Kordofan",Southern Kordofan state,,11.000000,30.000000,POINT (30 11),145861,Sudan,625,Africa,1,1,2011-11-10 00:00:00.000,2011-11-10 00:00:00.000,0,0,0,0,0,24,0,625,
30183,SUD-2011-1-812-70,2011,true,Clear,1,309,309,Sudan: Government,11975,11975,Government of Sudan - SPLM/A-North,112,112,Government of Sudan,1123,1123,SPLM/A-North,-1,"Agence France-Presse (AFP) 2011-11-24 ""60,000 displaced caught in Sudan border conflict: UN",,,,,4,Blue Nile state,southern Blue Nile,Blue Nile state,,12.000000,34.000000,POINT (34 12),147309,Sudan,625,Africa,1,1,2011-11-12 00:00:00.000,2011-11-12 00:00:00.000,0,0,2,0,2,2,2,625,
